Date,Country,Rating,User,Version,Title,Review
2/2/2012,ES,3,miguelb75,1.0.1,Falla,Gran aplicacion pero se me cierra sola y no me sube fotos.
2/2/2012,GB,1,Andy Woodhead,1.0.1,Doesn't work,Just a blank screen and no settings. Great idea but needs work
2/2/2012,GB,5,Mark Moss,1.0.1,Very Good App!,"This is an extremely well thought out and intuitive app, great companion for the already great service!Would be amazing to have an iPad version too."
2/2/2012,FR,1,Henrydes,1.0.1,Does not work,"After logged in, a message appears on the top saying ""syncing camera roll"" but nothing happens. Re installed, same symptoms."
2/2/2012,US,5,Francisco Javier Lopez,1.0.1,Truly amazing,I have been waiting for this app. And now that it is here I am more then happy to use it. The service is robust and takes the pain out of photo management. You guys rock...  Where's a donate button? :)
2/2/2012,US,5,Empirical Enigma,1.0.1,Perfect,A beautiful compliment to the web version. Everything works fantastic.
2/2/2012,US,5,SupertrampRs,1.0.1,Perfect,I have been waiting for this app for a long time and it is just perfect. I love it. Thanks and congrats to the everpix team (by thiagolocatelli)
2/2/2012,US,1,pentak3,1.0.1,nothing useful,"I saw an article about this app on flipboard and downloaded it... it asked me to sync photos from iphone and I opted no... that's it, the app started showing me a blank blackish screen... there is no way I can opt in to sync my photos... the only option settings button has is logout... I don't understand why do ppl spend money on advertising an app that doesn't do anything..."
2/2/2012,US,5,Francisco Ramos,1.0.1,Awesome mobile experience from everpix,This app is the perfect compliment to the everpix website. The same great experience and level of detail from site  is now available in my pocket.
2/2/2012,US,5,Pawloo,1.0.1,WOW,The design and feel of this app is amazing!!
2/2/2012,US,5,Ddfhjkbvfdethb,1.0.1,Awesome,Been using this beta as well. It's literally a dream come true to have all pics back to 2002 viewable on my phone without taking up any storage.
2/1/2012,ES,3,olmo,1.0.1,We were waiting for You!,"We were waiting for you!But, where this version for iPad?And where this option to directly upload photos? And delete photos?"
2/1/2012,FR,5,Alexandre Papillaud,1.0.1,Gréât app. Great service,All your pix one place. Well done
2/1/2012,US,5,Austin Bales,1.0.1,Been using this since beta,Really great app and service. It's like photo stream for every photo source.
2/1/2012,US,5,Uggums,1.0.1,Seamless Integration between platforms and devices,Legit cloud photo storing app that works in almost all the places you could conceivably save photos. I wish it did video too but hopefully they will add that someday.
